,X,Y,Z,ref,phjj,r
0,-0.6453747458364313,-2.024666124227623,0.5694018992255456,54.0,75.0,2.2
1,-0.6285642887275752,-1.9719284500923098,-0.0361264813251768,66.0,91.0,2.07
2,-0.6421391883493835,-2.014515550968785,0.48814378792618685,51.0,77.0,2.17
3,-0.6277984799646669,-1.9695259590281644,-0.10833542942289374,57.0,93.0,2.07
4,-0.6409594345466231,-2.010814433788747,0.4102393400595716,58.0,79.0,2.15
5,-0.629293243746105,-1.9742153237910787,-0.18128394491512914,57.0,95.0,2.08
6,-0.6389178750644293,-2.004409664542879,0.33320541053569186,61.0,81.0,2.13
7,-0.6330172030136483,-1.9858981084454839,-0.25592562115080947,52.0,97.0,2.1
8,-0.6360315706470464,-1.9953547661047475,0.2571443145848612,66.0,83.0,2.11
9,-0.6299190317536627,-1.9761785425070635,-0.32851237658448473,35.0,99.0,2.1
10,-0.6353441403205868,-1.9931981634429163,0.1830270597700821,67.0,85.0,2.1
11,-0.6290346078573835,-1.973403932695003,-0.4026069802445095,32.0,101.0,2.11
12,-0.6368970086598069,-1.9980698135068333,0.10990550811018233,59.0,87.0,2.1
13,-0.6332616880496225,-1.9866651055636868,-0.4813952562958712,0.0,103.0,2.14
14,-0.6285642887275752,-1.9719284500923098,0.03612648132517705,69.0,89.0,2.07
15,-0.6248400948325447,-1.9602449293658344,-0.5512845660683694,2.0,105.0,2.13
16,-0.6361063003048146,-2.017471435797244,0.5668137087745204,56.0,75.0,2.19
17,-0.625372801153375,-1.9834291256773682,-0.03630100538954963,65.0,91.0,2.08
18,-0.6387372299705182,-2.0258156786503725,0.49039329846962554,53.0,77.0,2.18
19,-0.6156020699467561,-1.9524403253671678,-0.10728871029803487,56.0,93.0,2.05
20,-0.631687312209441,-2.0034561961222517,0.4083312501058061,59.0,79.0,2.14
21,-0.62308796815532,-1.976182561216469,-0.18128394491512914,58.0,95.0,2.08
22,-0.6355877299361784,-2.0158267407114177,0.3347697551860942,61.0,81.0,2.14
