,X,Y,Z,ref,phjj,r
116,-0.5033466122781072,-1.9077866582314154,0.38352608070685523,120.0,79.0,2.01
117,-0.49556811215565877,-1.8783045510856158,-0.16995369835793356,53.0,95.0,1.95
118,-0.5064545772653347,-1.919566481502794,0.31443327473086413,150.0,81.0,2.01
119,-0.49375310221833224,-1.8714252920253087,-0.23764521964003735,49.0,97.0,1.95
120,-0.49881723660005867,-1.8906193975845424,0.24008260650814056,124.0,83.0,1.97
121,-0.49385620469654534,-1.8718160715151622,-0.3066115514788524,31.0,99.0,1.96
122,-0.5031922369580536,-1.9072015441792407,0.17256837064036312,129.0,85.0,1.98
123,-0.4933297642725727,-1.8698207545850192,-0.37589372089179324,31.0,101.0,1.97
124,-0.5018745214917625,-1.9022071329234311,0.10310183379859961,141.0,87.0,1.97
125,-0.4921683015011307,-1.8654185730160187,-0.44540308760085273,0.0,103.0,1.98
126,-0.4922839480378716,-1.8658568970545306,0.03368314442395735,67.0,89.0,1.93
127,-0.487902995465641,-1.8492521903499022,-0.5124617093029913,0.0,105.0,1.98
128,-0.49669981841199545,-1.906859971414826,0.5279908520091423,50.0,75.0,2.04
129,-0.48641976603773135,-1.8673942425180372,-0.03368314442395711,62.0,91.0,1.93
130,-0.49612985058186554,-1.9046718312142847,0.4544011297746071,49.0,77.0,2.02
131,-0.48079266036107127,-1.8457914511096376,-0.09996167642402273,54.0,93.0,1.91
132,-0.5790052339476166,-2.222835328155061,0.4464930491811151,233.0,79.0,2.34
133,-0.4896648085546989,-1.8798521526113563,-0.16995369835793356,55.0,95.0,1.95
134,-0.6597598103187596,-2.5328569216458936,0.41455133235661196,250.0,81.0,2.65
135,-0.487871419368256,-1.8729672254862981,-0.23764521964003735,48.0,97.0,1.95
136,-0.585445703241907,-2.2475606705835576,0.2851742635680451,234.0,83.0,2.34
137,-0.48797329366972414,-1.8733583269531893,-0.3066115514788524,33.0,99.0,1.96
138,-0.6302864971652791,-2.419707129771541,0.2187609142966219,250.0,85.0,2.51
139,-0.48497874296467036,-1.8618620697367174,-0.37398563093802784,32.0,101.0,1.96
140,-0.6418959601679223,-2.46427654467517,0.1334566884195071,250.0,87.0,2.55
141,-0.4863054971049969,-1.8669555573288532,-0.44540308760085273,0.0,103.0,1.98
142,-0.48389945636914206,-1.8577186246811561,0.03350862035958451,67.0,89.0,1.92
143,-0.4845258032548386,-1.8601232074095606,-0.5150498997540165,0.0,105.0,1.99
144,-0.4907067998751317,-1.9084109873795445,0.5279908520091423,48.0,75.0,2.04
145,-0.47806088283941894,-1.8592296696912924,-0.033508620359584275,62.0,91.0,1.92
146,-0.492570163096953,-1.9156578053305238,0.45665064031804575,51.0,77.0,2.03
147,-0.4774784392933129,-1.8569644847311493,-0.10048503598645217,54.0,93.0,1.92
148,-0.4986833572000263,-1.9394326680331757,0.38925035056815166,199.0,79.0,2.04
149,-0.48375667215976265,-1.8813812007552781,-0.16995369835793356,55.0,95.0,1.95
150,-0.5091413891556305,-1.9801050677136367,0.323819342633278,208.0,81.0,2.07
151,-0.48198492142423066,-1.87449067351692,-0.23764521964003735,49.0,97.0,1.95
152,-0.4992869442445875,-1.9417800823098348,0.24617607367839794,201.0,83.0,2.02
153,-0.48208556654349555,-1.874882093100835,-0.3066115514788524,34.0,99.0,1.96
154,-0.4986414928416015,-1.9392698530862098,0.17518304292279283,199.0,85.0,2.01
155,-0.48401619963531967,-1.8823905307380822,-0.3778018108455587,36.0,101.0,1.98
156,-0.5023471080065063,-1.9536813849775634,0.10571863161074681,190.0,87.0,2.02
157,-0.4828643470753382,-1.877910853501351,-0.4476525981442914,5.0,103.0,1.99
158,-0.47806088283941894,-1.8592296696912924,0.03350862035958451,67.0,89.0,1.92
159,-0.47627424693762777,-1.8522812524566166,-0.5124617093029913,4.0,105.0,1.98
160,-0.48470893826026124,-1.9099431680982737,0.5279908520091423,49.0,75.0,2.04
161,-0.47467705766179413,-1.8704136271721443,-0.03368314442395711,64.0,91.0,1.93
162,-0.48415273008070514,-1.907751489899814,0.4544011297746071,51.0,77.0,2.02
163,-0.4716422666466441,-1.8584553612759218,-0.10048503598645217,56.0,93.0,1.92
164,-0.49017335184529803,-1.9314750990584586,0.38734226061438615,129.0,79.0,2.03
165,-0.4753932804546883,-1.8732358256548756,-0.16908214093045698,59.0,95.0,1.94
166,-0.4883408641168259,-1.924254379279324,0.31443327473086413,138.0,81.0,2.01
167,-0.4760936664836177,-1.8759956210813564,-0.23764521964003735,53.0,97.0,1.95
168,-0.48830119639345393,-1.9240980729039552,0.24373868681029498,163.0,83.0,2.0
169,-0.47376352488945805,-1.8668139500471055,-0.3050472068284501,43.0,99.0,1.95
170,-0.4900961654172044,-1.9311709542833768,0.17431148549531628,187.0,85.0,2.0
171,-0.47568546952474733,-1.8743871650961397,-0.37589372089179324,40.0,101.0,1.97
172,-0.49129402775692094,-1.9358910013290853,0.10467191248588793,145.0,87.0,2.0
173,-0.47456554730682976,-1.8699742326740751,-0.44540308760085273,16.0,103.0,1.98
174,-0.47467705766179413,-1.8704136271721443,0.03368314442395735,69.0,89.0,1.93
175,-0.47282881722447045,-1.8631308355468454,-0.5150498997540165,14.0,105.0,1.99
176,-0.478706292763855,-1.9114564984490092,0.5279908520091423,51.0,75.0,2.04
177,-0.4712276557164104,-1.8815945776847227,-0.033857668488329946,65.0,91.0,1.94
178,-0.4781569726778754,-1.9092630836893825,0.4544011297746071,54.0,77.0,2.02
179,-0.4633753899193318,-1.8502407711602307,-0.09996167642402273,56.0,93.0,1.91
180,-0.49364201099615923,-1.9710942682165864,0.3949746204294479,211.0,79.0,2.07
181,-0.4670858662348905,-1.865056565673328,-0.16821058350298038,58.0,95.0,1.93
182,-0.5638751820013755,-2.2515327190034147,0.3676209928445427,234.0,81.0,2.35
183,-0.47019771269072325,-1.877482053326383,-0.23764521964003735,53.0,97.0,1.95
184,-0.5642372552288678,-2.252978463991659,0.2851742635680451,235.0,83.0,2.34
185,-0.46789642761816275,-1.8682931072581526,-0.3050472068284501,44.0,99.0,1.95
186,-0.6074536395075519,-2.425539885927489,0.2187609142966219,250.0,85.0,2.51
187,-0.4674098268369431,-1.8663501283596666,-0.37398563093802784,46.0,101.0,1.96
188,-0.494914029023789,-1.9761733890926028,0.1067653507356057,205.0,87.0,2.04
189,-0.4663214040472349,-1.8620040964693483,-0.4431535770574141,24.0,103.0,1.97
190,-0.46636963864716907,-1.8621966954405504,0.03350862035958451,71.0,89.0,1.92
191,-0.46228009644352663,-1.8458673048747782,-0.5098735188519661,21.0,105.0,1.97
192,-0.47269892262960084,-1.912950963495791,0.5279908520091423,53.0,75.0,2.04
193,-0.46531413632429786,-1.8830656953014961,-0.033857668488329946,77.0,91.0,1.94
194,-0.47215649605876514,-1.9107558338231156,0.4544011297746071,59.0,77.0,2.02
195,-0.4599560142436302,-1.861382073219766,-0.10048503598645217,68.0,93.0,1.92
196,-0.4898020273250256,-1.9821650002527966,0.39688271038321343,220.0,79.0,2.08
197,-0.4660038495553555,-1.8858568749017115,-0.16995369835793356,66.0,95.0,1.95
198,-0.5567990123771062,-2.25329307135931,0.3676209928445427,233.0,81.0,2.35
199,-0.46667812909898104,-1.888585596379367,-0.23886391307408883,62.0,97.0,1.96
200,-0.5738236179227267,-2.322189432282793,0.29370511760640544,246.0,83.0,2.41
201,-0.4643940698975013,-1.8793423063252117,-0.3066115514788524,61.0,99.0,1.96
202,-0.6093896494185418,-2.4661205287176227,0.22224714400652823,250.0,85.0,2.55
203,-0.468608670373462,-1.896398245434166,-0.37970990079932415,82.0,101.0,1.99
204,-0.0,-0.0,0.0,213.0,87.0,0.0
205,-0.46748167926610407,-1.8918374592308076,-0.44990210868773006,56.0,103.0,2.0
206,-0.4629156098483994,-1.8733591710989113,0.03368314442395735,77.0,89.0,1.93
207,-0.46574746788504784,-1.8848193316796762,-0.5202262806560669,55.0,105.0,2.01
208,-0.46702101050365963,-1.9143450671033164,0.5279908520091423,53.0,75.0,2.04
209,-0.46683407632009305,-1.91357881349987,-0.03438124068144845,90.0,91.0,1.97
210,-0.46648509939172705,-1.9121483376833113,0.4544011297746071,60.0,77.0,2.02
211,-0.4638984819189912,-1.9015456489647138,-0.10257847423616993,105.0,93.0,1.96
212,-0.48159214593030325,-1.9740729607070904,0.3949746204294479,213.0,79.0,2.07
213,-0.4698505895155209,-1.9259436686683595,-0.1734399280678399,117.0,95.0,1.99
214,-0.49392937580935026,-2.0246439513680947,0.33007672123488724,229.0,81.0,2.11
215,-0.4681297695755132,-1.9188899321352342,-0.24251999337624325,120.0,97.0,1.99
216,-0.5669310274758728,-2.3238817771085,0.29370511760640544,247.0,83.0,2.41
217,-0.4658386056211408,-1.909498323802137,-0.31130458543005934,108.0,99.0,1.99
218,-0.6020698508867227,-2.467917766384079,0.22224714400652823,250.0,85.0,2.55
219,-0.46297988908275534,-1.8977802858971549,-0.37970990079932415,98.0,101.0,1.99
220,-0.4875667718128173,-1.9985632841159748,0.10781206986046457,214.0,87.0,2.06
221,-0.4641757672165205,-1.902682256803691,-0.45215161923116864,89.0,103.0,2.01
222,-0.46683407632009305,-1.91357881349987,0.03438124068144869,120.0,89.0,1.97
223,-0.45786373578790157,-1.8768088893169768,-0.5176380902050417,91.0,105.0,2.0
224,-0.4629284331335638,-1.9252748233690056,0.5305790424601675,69.0,75.0,2.05
225,-0.4581483618455724,-1.9053949666870902,-0.03420671661707561,118.0,91.0,1.96
226,-0.4646974797514424,-1.9326321180845476,0.45890015086148445,95.0,77.0,2.04
227,-0.45992482240757504,-1.9127830952830815,-0.10310183379859937,111.0,93.0,1.97
228,-0.472748341271183,-1.966114876716301,0.3930665304756825,211.0,79.0,2.06
229,-0.4611323952686484,-1.917805274653381,-0.17256837064036332,106.0,95.0,1.98
230,-0.54263025687735,-2.256747041637856,0.3676209928445427,234.0,81.0,2.35
231,-0.4617639273148214,-1.920431755685054,-0.24251999337624325,106.0,97.0,1.99
232,-0.5569012188721464,-2.3160985998211707,0.292486424172354,245.0,83.0,2.4
233,-0.4595039196535857,-1.9110326012167378,-0.31130458543005934,101.0,99.0,1.99
234,-0.58223787281395,-2.421471306380531,0.21788935686914535,250.0,85.0,2.5
235,-0.4589789721079446,-1.908849394870195,-0.3816179907530896,83.0,101.0,2.0
236,-0.47626732878753963,-1.9807500072982165,0.1067653507356057,207.0,87.0,2.04
237,-0.4555857644621984,-1.894737370671125,-0.44990210868773006,74.0,103.0,2.0
238,-0.4581483618455724,-1.9053949666870902,0.034206716617075854,113.0,89.0,1.96
239,-0.4538956832187625,-1.8877084853520492,-0.5202262806560669,65.0,105.0,2.01
240,-0.4635637449351688,-1.954915550055342,0.5383436138132431,107.0,75.0,2.08
241,-0.4521601359928877,-1.9068248771077991,-0.03420671661707561,112.0,91.0,1.96
242,-0.46536811918158677,-1.9625248579681842,0.46564868249180036,112.0,77.0,2.07
243,-0.4493051196981451,-1.8947848592866592,-0.10205511467374048,90.0,93.0,1.95
244,-0.4710990853587356,-1.986693173585956,0.39688271038321343,221.0,79.0,2.08
245,-0.45280665567962214,-1.9095513444012904,-0.1716968132128867,107.0,95.0,1.97
246,-0.471729050401043,-1.989349827542728,0.323819342633278,214.0,81.0,2.07
247,-0.4511482588627423,-1.9025576444821257,-0.2400826065081403,86.0,97.0,1.97
248,-0.5335915955077103,-2.2502331531184527,0.28395557013399364,235.0,83.0,2.33
