,X,Y,Z,ref,phjj,r
0,2.065367192685053,-1.052811247223094,0.6211657082460498,59.0,75.0,2.4
1,3.3048367684366298,-1.684625054745447,-0.0647484278823217,121.0,91.0,3.71
2,2.204955879655082,-1.1239659262301214,0.5713756780334169,87.0,77.0,2.54
3,3.3097073967999924,-1.687107834727696,-0.1946897572237511,114.0,93.0,3.72
4,3.262102947463383,-1.662841689774416,0.7117175527545125,108.0,79.0,3.73
5,3.3016377407038076,-1.6829943653507369,-0.3242193630212887,79.0,95.0,3.72
6,3.3438422284536125,-1.7045079051918142,0.5944509671528775,117.0,81.0,3.8
7,2.033858806311136,-1.0367499949315897,-0.28029948983183894,69.0,97.0,2.3
8,3.12153112446883,-1.591185861786309,0.4301987822201706,109.0,83.0,3.53
9,2.0063053370721673,-1.0227047431150884,-0.3566705802917262,64.0,99.0,2.28
10,3.3193884812452255,-1.6920427221536978,0.32596247787624144,71.0,85.0,3.74
11,3.2795941160824897,-1.6717577310064506,-0.715533732662043,74.0,101.0,3.75
12,2.064118591552683,-1.05217477864738,0.12141941848363,71.0,87.0,2.32
13,3.272710104842386,-1.6682486385384088,-0.8480654748763712,72.0,103.0,3.77
14,0.0,-0.0,0.0,56.0,89.0,0.0
15,3.252953328478958,-1.658177714376373,-0.9783359904875287,63.0,105.0,3.78
16,2.585830623942673,-1.3078969001072756,0.7764571353075622,51.0,75.0,3.0
17,3.336879267965036,-1.6877725904372538,-0.0652720000754402,118.0,91.0,3.74
18,2.2084760359313047,-1.1170333178867147,0.5713756780334169,89.0,77.0,2.54
19,3.3239025277534298,-1.6812090366843093,-0.19521311678618053,114.0,93.0,3.73
20,3.2760703587010545,-1.657015825787293,0.713625642708278,110.0,79.0,3.74
21,3.3246878009746093,-1.6816062229509614,-0.32596247787624183,83.0,95.0,3.74
22,3.3756214873504558,-1.7073681618440955,0.5991440011040845,80.0,81.0,3.83
23,2.037105810438541,-1.0303553334056865,-0.28029948983183894,72.0,97.0,2.3
24,3.144228533502966,-1.5903310580826902,0.43263616908827357,63.0,83.0,3.55
25,2.0183219859092807,-1.0208545928519528,-0.35823492494212855,69.0,99.0,2.29
26,3.342466880124206,-1.6905987695977578,0.3277055927311946,95.0,85.0,3.76
27,3.3111085443556107,-1.6747379201807397,-0.7212580025233393,75.0,101.0,3.78
28,2.085236438322527,-1.0546995029065103,0.12246613760848887,72.0,87.0,2.34
29,3.3127140538969577,-1.6755499768300721,-0.8570635170501257,77.0,103.0,3.81
30,0.0,-0.0,0.0,56.0,89.0,0.0
31,3.2840048924071947,-1.6610290631362399,-0.9861005618406045,65.0,105.0,3.81
32,3.0647466375109094,-1.5380574187793732,0.9188076101139486,63.0,75.0,3.55
33,3.3600376269574754,-1.6862505814565525,-0.06562104820418586,116.0,91.0,3.76
34,2.2119743954406497,-1.110089684875427,0.5713756780334169,70.0,77.0,2.54
35,3.3559439386831467,-1.6841961448700373,-0.19678319547346884,96.0,93.0,3.76
36,3.316353540395486,-1.6643275185198274,0.7212580025233397,112.0,79.0,3.78
37,3.356665170805789,-1.6845580985804403,-0.32857715015867156,80.0,95.0,3.77
38,3.398623864698375,-1.705615265144851,0.6022726904048891,78.0,81.0,3.85
39,2.0580747327118707,-1.0328544201032996,-0.28273687669994185,72.0,97.0,2.32
40,3.2467903110885543,-1.6294168868871022,0.44604179686283985,63.0,83.0,3.66
