,X,Y,Z,ref,phjj,r
97,-5.818902828772876,-1.3305691010434089,-0.10419086643058235,80.0,91.0,5.97
98,-5.851100650752225,-1.337931558934058,1.3856984947582078,102.0,77.0,6.16
99,-5.811813392009284,-1.3289480075522453,-0.3124456587703747,78.0,93.0,5.97
100,-1.6172092064189005,-0.36979627660111786,0.3224672021863609,0.0,79.0,1.69
101,-5.817065746005667,-1.3301490277687669,-0.5220628990584728,80.0,95.0,5.99
102,-5.82516492246768,-1.3320010115982555,0.9464285134933971,111.0,81.0,6.05
103,-5.8538152055004415,-1.338552277783874,-0.7373095276011415,96.0,97.0,6.05
104,-5.834463750275647,-1.3341273115763241,0.7348721407330394,94.0,83.0,6.03
105,-5.8540500377857025,-1.338605975292131,-0.9511215474446033,99.0,99.0,6.08
106,-5.817065746005667,-1.3301490277687669,0.5220628990584723,91.0,85.0,5.99
107,-5.837263999500173,-1.3347676256016678,-1.1639348717969233,59.0,101.0,6.1
108,-5.831283453624056,-1.3334000946797238,0.3134923778952344,75.0,87.0,5.99
109,-0.0,-0.0,-0.0,33.0,103.0,0.0
110,-5.8091559228620335,-1.3283403420801874,0.10401634236621024,78.0,89.0,5.96
111,-4.557451584465847,-1.0421215882497206,-1.2526841782962008,59.0,105.0,4.84
112,-1.1667670291312113,-0.2706566647282185,0.3209356159271257,60.0,75.0,1.24
113,-5.814694014425072,-1.348843127261905,-0.10419086643058235,76.0,91.0,5.97
114,-5.846868547709095,-1.3563067010949135,1.3856984947582078,105.0,77.0,6.16
115,-5.817337694909817,-1.3494563857143151,-0.3129690183328042,78.0,93.0,5.98
116,-1.5873523871293556,-0.3682204691443098,0.31674293232506456,0.0,79.0,1.66
117,-5.812858260420439,-1.348417284704008,-0.5220628990584728,81.0,95.0,5.99
118,-5.8209515787454285,-1.350294703665749,0.9464285134933971,113.0,81.0,6.05
119,-5.849581139018961,-1.3569359448928342,-0.7373095276011415,92.0,97.0,6.05
120,-5.820574951552751,-1.3502073369016299,0.7336534472989878,81.0,83.0,6.02
121,-5.849815801449952,-1.3569903798822736,-0.9511215474446033,84.0,99.0,6.08
122,-5.812858260420439,-1.348417284704008,0.5220628990584723,81.0,85.0,5.99
123,-5.852166632067263,-1.3575357055199857,-1.1677510517044543,133.0,101.0,6.12
124,-5.817337694909817,-1.3494563857143151,0.31296901833280494,75.0,87.0,5.98
125,-0.0,-0.0,-0.0,13.0,103.0,0.0
126,-5.814694014425072,-1.348843127261905,0.10419086643058308,79.0,89.0,5.97
127,-4.629430470423839,-1.0738957987603506,-1.2733897019044025,53.0,105.0,4.92
128,-1.1565084718791077,-0.2721085650334981,0.3183474254761005,57.0,75.0,1.23
129,-5.8201605212966685,-1.3693937971257697,-0.1043653904949552,77.0,91.0,5.98
130,-5.852063444178087,-1.3769000616942706,1.3879480053016466,90.0,77.0,6.17
131,-5.813069552228469,-1.367725401722916,-0.3129690183328042,76.0,93.0,5.98
132,-0.0,-0.0,0.0,0.0,79.0,0.0
133,-5.8182905551962545,-1.3689538230100435,-0.5229344564859494,80.0,95.0,6.0
134,-5.826295132985375,-1.370837176421504,0.9479928581437993,91.0,81.0,6.06
135,-5.854950974805166,-1.3775794530126482,-0.738528221035193,93.0,97.0,6.06
136,-5.816304433717342,-1.368486519329396,0.7336534472989878,76.0,83.0,6.02
137,-5.855138178198174,-1.3776234990770562,-0.9526858920950056,85.0,99.0,6.09
138,-5.808593404270927,-1.3666722333050267,0.5220628990584723,79.0,85.0,5.99
139,-5.847872935622145,-1.3759140998118944,-1.1677510517044543,127.0,101.0,6.12
140,-5.822790404322496,-1.3700125679465327,0.3134923778952344,74.0,87.0,5.99
141,-1.1855882180263546,-0.27895057975977927,-0.2811888179298313,1.0,103.0,1.25
142,-5.800695101493,-1.3648138847608007,0.10401634236621024,79.0,89.0,5.96
143,-4.644838903319344,-1.0928587896467326,-1.2785660828064531,60.0,105.0,4.94
144,-1.15564791188054,-0.2757404947752254,0.3183474254761005,57.0,75.0,1.23
145,-5.8158297295630526,-1.3876715829033164,-0.1043653904949552,75.0,91.0,5.98
146,-5.847708913423153,-1.3952780362532042,1.3879480053016466,68.0,77.0,6.17
147,-5.818457655688271,-1.3882986126781736,-0.3134923778952336,76.0,93.0,5.99
148,-0.0,-0.0,0.0,0.0,79.0,0.0
149,-5.80427121964954,-1.3849136934028459,-0.5220628990584728,79.0,95.0,5.99
150,-5.821959776476356,-1.3891342274955774,0.9479928581437993,83.0,81.0,6.06
151,-5.860248741465656,-1.3982700707243343,-0.7397469144692446,94.0,97.0,6.07
152,-5.8119765113053115,-1.386752195347692,0.7336534472989878,78.0,83.0,6.02
153,-5.850781359528219,-1.3960111296118922,-0.9526858920950056,85.0,99.0,6.09
154,-5.8139611549077195,-1.3872257362966736,0.5229344564859488,79.0,85.0,6.0
155,-5.843521523032035,-1.394278914387112,-1.1677510517044543,121.0,101.0,6.12
156,-5.818457655688271,-1.3882986126781736,0.3134923778952344,74.0,87.0,5.99
157,-1.1847060197372674,-0.28267383230413373,-0.2811888179298313,0.0,103.0,1.25
158,-5.806104261787863,-1.385351061861672,0.10419086643058308,83.0,89.0,5.97
159,-4.660173693436975,-1.1119291496626975,-1.2837424637085033,86.0,105.0,4.96
160,-1.1641643684296816,-0.28164100146853094,0.3209356159271257,57.0,75.0,1.24
161,-5.81144153793795,-1.4059356729225707,-0.1043653904949552,77.0,91.0,5.98
162,-5.814885177048983,-1.4067687769018962,1.3811994736713304,56.0,77.0,6.14
163,-5.814067481225989,-1.4065709554629913,-0.3134923778952336,75.0,93.0,5.99
164,-5.829571403849428,-1.4103217490903945,1.1658429617506896,41.0,79.0,6.11
165,-5.799891749214493,-1.4031414849616284,-0.5220628990584728,73.0,95.0,5.99
166,-5.817566959574761,-1.4074175683756465,0.9479928581437993,83.0,81.0,6.06
167,-5.846179873058291,-1.4143397606596309,-0.738528221035193,91.0,97.0,6.06
168,-5.807591227031502,-1.4050041846816794,0.7336534472989878,82.0,83.0,6.02
169,-5.8463667960083,-1.4143849820804764,-0.9526858920950056,85.0,99.0,6.09
170,-5.8095743731697755,-1.4054839582253371,0.5229344564859488,76.0,85.0,6.0
171,-5.848653470637806,-1.414938186894291,-1.1696591416582196,117.0,101.0,6.13
172,-5.8237737708440624,-1.4089191540530797,0.3140157374576638,75.0,87.0,6.0
173,-1.1932826259090747,-0.28868544933165946,-0.28343832847326994,0.0,103.0,1.26
174,-5.81144153793795,-1.4059356729225707,0.10436539049495593,81.0,89.0,5.98
175,-4.647269051392681,-1.1242927074751843,-1.2811542732574783,160.0,105.0,4.95
176,-1.1632738236677953,-0.2852969358384061,0.3209356159271257,54.0,75.0,1.24
177,-5.797285294096039,-1.4218043051736227,-0.10419086643058235,71.0,91.0,5.97
178,-0.0,-0.0,0.0,43.0,77.0,0.0
179,-5.799921059616714,-1.4224507358001335,-0.3129690183328042,87.0,93.0,5.98
180,-5.82511198693329,-1.4286288980076238,1.1658429617506896,100.0,79.0,6.11
181,-5.805130253278189,-1.42372830859475,-0.5229344564859494,89.0,95.0,6.0
182,-5.822709327493409,-1.428039637455108,0.9495572027942017,78.0,81.0,6.07
183,-5.8513475330155815,-1.4350632565868664,-0.7397469144692446,89.0,97.0,6.07
184,-5.812788405944639,-1.425606497070643,0.7348721407330394,78.0,83.0,6.03
185,-5.8418945312083785,-1.432744875140298,-0.9526858920950056,79.0,99.0,6.09
186,-5.805130253278189,-1.42372830859475,0.5229344564859488,78.0,85.0,6.0
187,-5.853713191451784,-1.4356434425150262,-1.171567231611985,114.0,101.0,6.14
188,-5.829017653561278,-1.429586776280736,0.31453909702009325,74.0,87.0,6.01
189,-1.173443301836877,-0.28779103559521724,-0.2789393073863926,0.0,103.0,1.24
190,-5.797285294096039,-1.4218043051736227,0.10419086643058308,73.0,89.0,5.97
191,-0.0,-0.0,-0.0,250.0,105.0,0.0
192,-0.0,-0.0,0.0,44.0,75.0,0.0
193,-5.802493128818093,-1.4424220447863574,-0.1043653904949552,67.0,91.0,5.98
194,-0.0,-0.0,0.0,21.0,77.0,0.0
195,-5.814806372655026,-1.445482952220269,-0.31401573745766304,75.0,93.0,6.0
196,-5.830121420704228,-1.44929006796047,1.167751051704455,106.0,79.0,6.12
197,-5.810296553826451,-1.4443618716861066,-0.523806013913426,74.0,95.0,6.01
198,-5.818194282143869,-1.4463251411249278,0.9495572027942017,77.0,81.0,6.07
199,-5.84681028102831,-1.4534386950246299,-0.7397469144692446,77.0,97.0,6.07
200,-5.808281053476228,-1.4438608453045334,0.7348721407330394,70.0,83.0,6.03
201,-5.846949772829918,-1.4534733708174727,-0.9542502367454079,72.0,99.0,6.1
202,-5.800628839094627,-1.4419586073405395,0.5229344564859488,78.0,85.0,6.0
203,-5.839647762894921,-1.4516581889865492,-1.1696591416582196,78.0,101.0,6.13
204,-5.814806372655026,-1.445482952220269,0.3140157374576638,81.0,87.0,6.0
205,-1.163077475976246,-0.2891254765663689,-0.276689796842954,20.0,103.0,1.23
206,-5.802493128818093,-1.4424220447863574,0.10436539049495593,70.0,89.0,5.98
207,-0.0,-0.0,-0.0,250.0,105.0,0.0
208,-0.0,-0.0,0.0,43.0,75.0,0.0
209,-0.0,-0.0,-0.0,55.0,91.0,0.0
210,-1.2283028052667022,-0.30944011972713875,0.2924363706470244,9.0,77.0,1.3
211,-5.810236566605596,-1.4637435419868243,-0.31401573745766304,72.0,93.0,6.0
212,-5.825539578690961,-1.4675987525029746,1.167751051704455,107.0,79.0,6.12
213,-5.805730292004643,-1.4626082989945728,-0.523806013913426,82.0,95.0,6.01
214,-5.813621813565667,-1.4645963701495044,0.9495572027942017,80.0,81.0,6.07
215,-5.822965849501368,-1.466950365912015,-0.7373095276011415,70.0,97.0,6.05
216,-5.803716375618719,-1.4621009432147853,0.7348721407330394,80.0,83.0,6.03
217,-5.804044182900813,-1.462183526047116,-0.9479928581437986,66.0,99.0,6.06
218,-5.796070175046234,-1.4601746745370112,0.5229344564859488,78.0,85.0,6.0
219,-0.0,-0.0,-0.0,58.0,101.0,0.0
220,-5.810236566605596,-1.4637435419868243,0.3140157374576638,76.0,87.0,6.0
221,-1.1716119065620851,-0.2951582680474247,-0.2789393073863926,33.0,103.0,1.24
222,-5.797932999640526,-1.4606439665251243,0.10436539049495593,71.0,89.0,5.98
223,-4.6458331996705295,-1.170401284906466,-1.2837424637085033,94.0,105.0,4.96
224,-1.1605333388478423,-0.2962477001634875,0.3209356159271257,51.0,75.0,1.24
225,-1.1431626193481381,-0.2918135012226098,-0.020593839595994503,54.0,91.0,1.18
226,-1.1895607764592284,-0.30365749301144607,0.2834383284732698,8.0,77.0,1.26
227,-5.815285431560051,-1.484459668004222,-0.3145390970200925,69.0,93.0,6.01
228,-5.830411515857436,-1.4883208820991378,1.1696591416582203,109.0,79.0,6.13
229,-5.79145430612518,-1.478376330398947,-0.5229344564859494,65.0,95.0,6.0
230,-5.818561970127559,-1.4852960653593246,0.9511215474446041,75.0,81.0,6.08
231,-0.0,-0.0,-0.0,57.0,97.0,0.0
232,-5.808711489425996,-1.4827815471152905,0.7360908341670909,74.0,83.0,6.04
233,-0.0,-0.0,-0.0,51.0,99.0,0.0
234,-5.801106729968721,-1.4808402909496117,0.5238060139134254,72.0,85.0,6.01
235,-1.1603755382293754,-0.29620741862331945,-0.23278697435938467,48.0,101.0,1.22
236,-5.824961447253163,-1.486929650812881,0.31506245658252263,81.0,87.0,6.02
237,-1.1706788593725739,-0.2988375328049152,-0.2789393073863926,53.0,103.0,1.24
238,-5.812691284821042,-1.4837974638437788,0.10471443862370158,86.0,89.0,6.0
239,-4.5579010969266065,-1.1634889514485356,-1.2604487496492767,64.0,105.0,4.87
240,-1.1689485118775442,-0.3023106403781834,0.3235238063781509,50.0,75.0,1.25
241,-1.1325602185596853,-0.2928999878614851,-0.020419315531621667,71.0,91.0,1.17
242,-1.1791675988461117,-0.3049534759643171,0.28118881792983114,8.0,77.0,1.25
243,-1.102175743560362,-0.2850420283352382,-0.05966299011695597,59.0,93.0,1.14
244,-5.816203453281487,-1.504172487210046,1.167751051704455,90.0,79.0,6.12
245,-1.1284223491882046,-0.2918298620802526,-0.10197221901476013,54.0,95.0,1.17
246,-5.823429350530763,-1.5060412313014577,0.9526858920950063,89.0,81.0,6.09
247,-1.1338988333199427,-0.293246177177166,-0.1438058252180739,50.0,97.0,1.18
248,-5.8136338488014,-1.5035079423066562,0.7373095276011423,84.0,83.0,6.05
249,-1.1474737636513817,-0.2967568928672823,-0.18772135804827697,41.0,99.0,1.2
250,-5.81571518427767,-1.5040462122597633,0.5255491287683786,74.0,85.0,6.03
251,-1.1594392504907538,-0.2998513781693229,-0.23278697435938467,44.0,101.0,1.22
252,-5.849266007491395,-1.5127230451124485,0.316632535269811,67.0,87.0,6.05
253,-1.160300917264574,-0.30007422034888803,-0.276689796842954,60.0,103.0,1.23
254,-0.0,-0.0,0.0,59.0,89.0,0.0
255,-4.572926578464953,-1.1826392251594535,-1.2656251305513269,65.0,105.0,4.89
256,-1.1679930080279397,-0.30598150255274875,0.3235238063781509,53.0,75.0,1.25
257,-1.1413065480574607,-0.2989903963873379,-0.020593839595994503,78.0,91.0,1.18
258,-1.168778111933226,-0.30618717781873783,0.2789393073863925,18.0,77.0,1.24
259,-1.120595430954916,-0.29356466293942757,-0.06070970924181485,53.0,93.0,1.16
260,-5.830440926284066,-1.527412461296826,1.1715672316119856,95.0,79.0,6.14
261,-1.146773475397163,-0.3004225784554251,-0.1037153338697133,57.0,95.0,1.19
262,-5.8377781830196,-1.5293346173586542,0.955814581395811,70.0,81.0,6.11
263,-1.1329719792375852,-0.2968069724514869,-0.1438058252180739,50.0,97.0,1.18
264,-5.799280300504249,-1.519249248819475,0.7360908341670909,66.0,83.0,6.04
265,-1.1560902784703297,-0.30286332029524904,-0.18928570269867928,40.0,99.0,1.21
266,-1.1274999716089753,-0.29537345948978766,0.10197221901476002,61.0,85.0,1.17
267,-1.1584915195548144,-0.3034923783032782,-0.23278697435938467,58.0,101.0,1.22
268,-1.1302557363941825,-0.2960953927923537,0.06123306880424444,55.0,87.0,1.17
269,-1.1593524819982803,-0.30371792638471573,-0.276689796842954,54.0,103.0,1.23
270,-1.1316344586671432,-0.2964565794688011,0.02041931553162181,53.0,89.0,1.17
271,-4.643940199919088,-1.216582454149729,-1.2863306541595285,57.0,105.0,4.97
272,-1.1576897687464125,-0.3071721500549069,0.3209356159271257,61.0,75.0,1.24
273,-1.1403616114523394,-0.3025744352990154,-0.020593839595994503,83.0,91.0,1.18
274,-1.1772282564949583,-0.31235633622685616,0.28118881792983114,32.0,77.0,1.25
275,-1.1003630274545326,-0.29196153072177067,-0.05966299011695597,55.0,93.0,1.14
276,-0.0,-0.0,0.0,61.0,79.0,0.0
277,-1.1361952392744066,-0.3014689634063075,-0.10284377644223672,66.0,95.0,1.18
278,-0.0,-0.0,0.0,56.0,81.0,0.0
279,-1.141627451172236,-0.30291030309268735,-0.14502451865212534,68.0,97.0,1.19
280,-1.1416274511722357,-0.3029103030926873,0.1450245186521255,55.0,83.0,1.19
281,-1.1551331017812003,-0.3064937844772885,-0.18928570269867928,64.0,99.0,1.21
282,-1.1265664660602166,-0.2989141416825252,0.10197221901476002,53.0,85.0,1.17
283,-1.1575323547752792,-0.30713038308998497,-0.23278697435938467,69.0,101.0,1.22
284,-1.138972256488025,-0.3022057949576223,0.061756428366673874,50.0,87.0,1.18
285,-1.1489747783390794,-0.3048597841574116,-0.27444028629951533,58.0,103.0,1.22
286,-1.1306975299993536,-0.3000102451693627,0.02041931553162181,70.0,89.0,1.17
287,-4.640095282798121,-1.231165794978135,-1.2863306541595285,77.0,105.0,4.97
288,-1.1660474270145864,-0.3133141309600564,0.3235238063781509,68.0,75.0,1.25
289,-1.1490613980735678,-0.30875002595641743,-0.020768363660367335,84.0,91.0,1.19
290,-1.195061010791786,-0.32111001093593694,0.28568783901670847,58.0,77.0,1.27
291,-1.118728802320043,-0.30059973064415013,-0.06070970924181485,76.0,93.0,1.16
292,-1.128121722201863,-0.30312358555928387,0.22706270449808844,53.0,79.0,1.19
293,-1.154483940261796,-0.310207049962421,-0.10458689129718989,82.0,95.0,1.2
294,-1.1446259746063163,-0.307558238369664,0.1877213580482771,49.0,81.0,1.2
295,-1.1406701982536713,-0.3064953308056256,-0.14502451865212534,70.0,97.0,1.19
296,-1.1502556621045423,-0.30907092182079887,0.146243212086177,61.0,83.0,1.2
297,-1.1541645243947023,-0.3101212236894112,-0.18928570269867928,65.0,99.0,1.21
298,-1.1352425412574325,-0.3050369324630473,0.10284377644223659,59.0,85.0,1.18
299,-1.1376017366741475,-0.30567084258079047,-0.22897079445185375,63.0,101.0,1.2
300,-1.1380172299462508,-0.30578248462077345,0.061756428366673874,59.0,87.0,1.18
301,-1.1386014354787883,-0.30593945923817617,-0.2721907757560767,56.0,103.0,1.21
302,-1.1394054199384958,-0.3061554879231702,0.020593839595994645,78.0,89.0,1.18
303,-4.636204569809995,-1.245736984697184,-1.2863306541595285,108.0,105.0,4.97
304,-1.1557369101005135,-0.31444001822413425,0.3209356159271257,60.0,75.0,1.24
305,-1.138437982953154,-0.3097335189162592,-0.020593839595994503,83.0,91.0,1.18
306,-1.175242439187976,-0.31974686519608025,0.28118881792983114,66.0,77.0,1.25
307,-1.1274149464505157,-0.30673449399243513,-0.06123306880424429,84.0,93.0,1.17
308,-1.1461077964049058,-0.3118202362828741,0.23087888440561935,52.0,79.0,1.21
309,-1.1535037005303992,-0.3138324314526224,-0.10458689129718989,84.0,95.0,1.2
310,-1.1436541049953426,-0.3111526632696765,0.1877213580482771,49.0,81.0,1.2
311,-1.149279012484797,-0.3126830254118177,-0.14624321208617683,70.0,97.0,1.2
312,-1.1397016873807568,-0.31007733353338585,0.1450245186521255,76.0,83.0,1.19
313,-1.1531845558703038,-0.31374560213025715,-0.18928570269867928,65.0,99.0,1.21
314,-1.1246661080171392,-0.30598662066630683,0.10197221901476002,66.0,85.0,1.17
315,-1.1461077964049058,-0.3118202362828741,-0.2308788844056192,58.0,101.0,1.21
316,-1.1466869968171913,-0.3119778186760665,0.06227978792910332,79.0,87.0,1.19
317,-1.1376346811339608,-0.3095149655098057,-0.2721907757560767,51.0,103.0,1.21
318,-1.1480857624697063,-0.312358379246058,0.02076836366036748,88.0,89.0,1.19
319,-4.660229476211748,-1.2679032992908639,-1.2940952255126041,215.0,105.0,5.0
320,-1.1640558124454077,-0.3206343902619534,0.3235238063781509,59.0,75.0,1.25
321,-1.1470987957228698,-0.31596364968460017,-0.020768363660367335,75.0,91.0,1.19
322,-1.1742321268534217,-0.3234374142496718,0.28118881792983114,58.0,77.0,1.25
323,-1.116818008187625,-0.3076229311862161,-0.06070970924181485,86.0,93.0,1.16
324,-1.1356587074798,-0.31281252438704776,0.2289707944518539,65.0,79.0,1.2
325,-1.1525120761831664,-0.3174547155434252,-0.10458689129718989,87.0,95.0,1.2
326,-1.142670947980064,-0.3147440172185204,0.1877213580482771,66.0,81.0,1.2
327,-1.1578601117780574,-0.3189278099721749,-0.1474619055202283,64.0,97.0,1.21
328,-1.1482910199451808,-0.3162920429476115,0.146243212086177,80.0,83.0,1.2
329,-1.142670947980064,-0.3147440172185204,-0.18772135804827697,61.0,99.0,1.2
330,-1.14290780888164,-0.31480925958056327,0.10371533386971318,83.0,85.0,1.19
331,-1.1545863526044633,-0.31802606646016524,-0.23278697435938467,58.0,101.0,1.22
332,-1.1553289739871986,-0.3182306184684994,0.06280314749153276,83.0,87.0,1.2
333,-1.1554444128237669,-0.31826241562167706,-0.276689796842954,49.0,103.0,1.23
334,-1.1374593100445263,-0.3133084929645615,0.020593839595994645,86.0,89.0,1.18
335,-0.0,-0.0,-0.0,250.0,105.0,0.0
