,X,Y,Z,ref,phjj,r
0,2.3276388205797285,0.566126172021853,0.6418712318542514,65.0,75.0,2.48
1,2.5259650116321017,0.6143628857076089,-0.04537625673693704,122.0,91.0,2.6
2,2.6982918753387164,0.6562760669212042,0.6411105048800151,72.0,77.0,2.85
3,2.52288751236051,0.613614379166722,-0.136073486231654,122.0,93.0,2.6
4,2.3082459132062647,0.5614094469360518,0.4617577688112387,68.0,79.0,2.42
5,2.5167362632761368,0.6121182780248696,-0.22660493114391142,94.0,95.0,2.6
6,2.3416926147452775,0.5695443229063377,0.38170009469816346,76.0,81.0,2.44
7,2.4689415470557186,0.6004936911269775,-0.31198551911717726,93.0,97.0,2.56
8,2.391787123710227,0.5817282632792594,0.3022359716447658,64.0,83.0,2.48
9,3.3877766106765694,0.8239719097784312,-0.5522136615920148,78.0,99.0,3.53
10,0.0,0.0,0.0,63.0,85.0,0.0
11,3.347910394774376,0.814275685432042,-0.6697395737716723,76.0,101.0,3.51
12,3.3767879011594517,0.8212992459616124,0.182129127725445,69.0,87.0,3.48
13,3.3326271583130813,0.810558510723733,-0.791827711290405,77.0,103.0,3.52
14,2.5065345115426236,0.6096370173560118,0.045027208608191684,97.0,89.0,2.58
15,3.3600592651917047,0.817230522515417,-0.9265721814670247,73.0,105.0,3.58
16,2.30709195409927,0.5688113765576128,0.636694850952201,66.0,75.0,2.46
17,2.4948991355386148,0.6151150625516226,-0.044852684543818536,69.0,91.0,2.57
18,2.6962168111338616,0.6647497483201051,0.6411105048800151,72.0,77.0,2.85
19,2.5015554365561927,0.6167561673796566,-0.13502676710679512,87.0,93.0,2.58
20,2.258816450098365,0.5569090959242048,0.45221731904241147,61.0,79.0,2.37
21,2.505128509720239,0.6176371052466414,-0.22573337371643482,72.0,95.0,2.59
22,2.339891785647417,0.5768981445343333,0.38170009469816346,78.0,81.0,2.44
23,2.4574059736908285,0.6058711583525536,-0.31076682568312575,68.0,97.0,2.55
24,2.3610371119774625,0.582111505083826,0.29857989134261137,81.0,83.0,2.45
25,3.394761033275351,0.8369751769063687,-0.5537780062424171,78.0,99.0,3.54
26,0.0,0.0,0.0,58.0,85.0,0.0
27,3.345335755208971,0.8247894205459742,-0.6697395737716723,78.0,101.0,3.51
28,0.0,0.0,0.0,57.0,87.0,0.0
29,3.3395246818605373,0.8233567058140249,-0.7940772218338435,76.0,103.0,3.53
30,2.475483578063606,0.6103281749053064,0.04450363641507317,71.0,89.0,2.55
31,3.366853705372512,0.8300946511552155,-0.9291603719180498,73.0,105.0,3.59
32,2.295922486175293,0.5737148077073749,0.6341066605011758,72.0,75.0,2.45
33,2.4832541743136964,0.6205260411374989,-0.0446781604794457,72.0,91.0,2.56
34,2.590131745129752,0.6472330599319841,0.6163658889021899,73.0,77.0,2.74
35,2.4802287116182766,0.6197700257410818,-0.13398004798193625,67.0,93.0,2.56
36,2.2284853990201534,0.5568633435475338,0.4464930491811151,83.0,79.0,2.34
37,2.503175786416067,0.6255041377088566,-0.22573337371643482,91.0,95.0,2.59
38,2.3380678627622853,0.5842462724105414,0.38170009469816346,80.0,81.0,2.44
39,2.4554904496392607,0.6135883243553574,-0.31076682568312575,61.0,97.0,2.55
40,2.3495673322038413,0.5871198084027732,0.29736119790855986,112.0,83.0,2.44
41,3.3921148500731517,0.8476359853825067,-0.5537780062424171,79.0,99.0,3.54
42,0.0,0.0,0.0,60.0,85.0,0.0
43,3.3427280985302303,0.8352950153213007,-0.6697395737716723,75.0,101.0,3.51
44,0.0,0.0,0.0,57.0,87.0,0.0
45,3.3369215548569433,0.8338440516641984,-0.7940772218338435,76.0,103.0,3.53
46,2.4638537510768708,0.6156781814411121,0.04432911235070034,66.0,89.0,2.54
47,3.37360038784941,0.8430095133659387,-0.9317485623690751,75.0,105.0,3.6
48,2.2098353972090465,0.5595847225406005,0.610812946441949,106.0,75.0,2.36
49,2.4619073855858136,0.6234155553049864,-0.044329112350700035,68.0,91.0,2.54
50,2.2385996091416174,0.5668685290963809,0.5331339987949599,109.0,77.0,2.37
51,2.4685886705487428,0.6251074211321503,-0.13345668841950678,66.0,93.0,2.55
52,2.2457568043077556,0.5686809071025757,0.45030922908864596,117.0,79.0,2.36
53,2.4915412212609405,0.6309195720000863,-0.22486181628895827,80.0,95.0,2.58
54,2.3362208640912643,0.5915886340119126,0.38170009469816346,78.0,81.0,2.44
55,2.4727942257187725,0.6261723712302085,-0.3132042125512287,52.0,97.0,2.57
56,2.3573330167357947,0.5969347507836618,0.29857989134261137,113.0,83.0,2.45
57,3.379860512394329,0.8558638844516604,-0.5522136615920148,75.0,99.0,3.53
58,0.0,0.0,0.0,57.0,85.0,0.0
59,3.34008745047467,0.845792366072051,-0.6697395737716723,76.0,101.0,3.51
60,0.0,0.0,0.0,52.0,87.0,0.0
61,3.3342854937847717,0.8443231678102212,-0.7940772218338435,74.0,103.0,3.53
62,2.423137190537218,0.6135979875049078,0.043631016093209,63.0,89.0,2.5
63,3.3615716423646087,0.8512326923393033,-0.9291603719180498,70.0,105.0,3.59
64,2.2080665077558117,0.5665243523326767,0.610812946441949,112.0,75.0,2.36
65,2.4115127708410653,0.6187226271690717,-0.043456492028835864,63.0,91.0,2.49
66,2.246245702179291,0.5763200008411669,0.5353835093383985,112.0,77.0,2.38
67,2.4375936864526304,0.6254142162915851,-0.13188660973221847,62.0,93.0,2.52
68,2.2439591611300385,0.5757333422498336,0.45030922908864596,117.0,79.0,2.36
69,2.4991962433208275,0.641219604629848,-0.22573337371643482,79.0,95.0,2.59
70,2.3343508078634847,0.5989251568723002,0.38170009469816346,78.0,81.0,2.44
71,3.230326026555779,0.8288058143130381,-0.4094809938412951,47.0,97.0,3.36
72,2.3554460610302552,0.6043375729365903,0.29857989134261137,94.0,83.0,2.45
73,3.3867220737035804,0.8689323997245666,-0.5537780062424171,78.0,99.0,3.54
74,0.0,0.0,0.0,57.0,85.0,0.0
75,3.3374138371044215,0.8562813691936085,-0.6697395737716723,83.0,101.0,3.51
76,0.0,0.0,0.0,51.0,87.0,0.0
77,3.3316165246608818,0.854793950827445,-0.7940772218338435,72.0,103.0,3.53
78,2.3727736098636982,0.6087833078571186,0.04275839577134482,60.0,89.0,2.45
79,3.3682370457292046,0.8641896899989985,-0.9317485623690751,71.0,105.0,3.6
80,2.2156244519571433,0.5758882991935282,0.6134011368929742,113.0,75.0,2.37
81,2.351495482400192,0.6112040931505778,-0.04240934764259885,62.0,91.0,2.43
82,2.2444240577076693,0.5833739342064764,0.5353835093383985,113.0,77.0,2.38
83,2.3776259862314797,0.6179959713477956,-0.12874645235764184,59.0,93.0,2.46
84,2.2421393709813238,0.5827800951414386,0.45030922908864596,118.0,79.0,2.36
85,2.50681104374372,0.6515739375894234,-0.22660493114391142,82.0,95.0,2.6
86,2.351576218376103,0.6112250781617381,0.3848287839989681,79.0,81.0,2.46
87,3.381406620506551,0.8789000797698908,-0.4289800887861187,152.0,97.0,3.52
88,2.3631421268312827,0.6142313057482759,0.2997985847766628,77.0,83.0,2.46
89,3.3839755337607333,0.8795677954034766,-0.5537780062424171,77.0,99.0,3.54
90,0.0,0.0,0.0,60.0,85.0,0.0
91,3.3442078753619744,0.8692313283465525,-0.6716476637254377,78.0,101.0,3.52
92,0.0,0.0,0.0,107.0,87.0,0.0
93,3.328914673826921,0.8652562973734713,-0.7940772218338435,73.0,103.0,3.53
94,2.3321416101170627,0.6061736067871986,0.042060299513853476,118.0,89.0,2.41
95,3.374854123023328,0.8771969451850788,-0.9343367528201002,73.0,105.0,3.61
96,2.2231452612997535,0.5853053013246488,0.6159893273439994,115.0,75.0,2.38
97,2.3398947405829595,0.6160428740514087,-0.04223482357822601,113.0,91.0,2.42
98,2.252002867818207,0.5929028750742457,0.5376330198818372,116.0,77.0,2.39
99,2.327386732914074,0.6127497904526662,-0.12612965454549466,81.0,93.0,2.41
100,2.249790237635012,0.5923203381619532,0.45221731904241147,120.0,79.0,2.37
101,2.5143853569803554,0.6619824195173182,-0.227476488571388,81.0,95.0,2.61
102,2.34009299677869,0.6160950705517461,0.3832644393485658,79.0,81.0,2.45
103,3.3882271697067936,0.8920457691379811,-0.43019878222017016,144.0,97.0,3.53
104,2.351602426567038,0.6191252505348595,0.29857989134261137,78.0,83.0,2.45
