,X,Y,Z,ref,phjj,r
0,2.35060217182317,0.46159587469788005,0.6418712318542514,64.0,75.0,2.48
1,2.482207280710318,0.4874396248992827,-0.04415458828632719,66.0,91.0,2.53
2,2.218173904987538,0.4355904781244116,0.5218864460777666,19.0,77.0,2.32
3,3.390503361062247,0.6658048662491257,-0.1810824086005857,69.0,93.0,3.46
4,2.215430276849982,0.435051702382101,0.43886068936605327,22.0,79.0,2.3
5,3.392011960622315,0.6661011151600839,-0.3024304273343741,115.0,95.0,3.47
6,2.558630237967405,0.5024470652160432,0.4129869877062097,79.0,81.0,2.64
7,3.40880712019021,0.6693992387066217,-0.4265427019180158,85.0,97.0,3.5
8,0.0,0.0,0.0,8.0,83.0,0.0
9,3.401815202752117,0.6680262117076937,-0.5490849722912101,77.0,99.0,3.51
10,3.4115624618362768,0.6699403146710929,0.3041735421893269,100.0,85.0,3.49
11,3.380939248584103,0.663926728417902,-0.6697395737716723,63.0,101.0,3.51
12,3.419900789048336,0.6715777408119794,0.18265248728787445,95.0,87.0,3.49
13,3.346383046317407,0.6571408075152761,-0.7873286902035276,83.0,103.0,3.5
14,3.424072493944273,0.6723969529243071,0.060908898466119764,99.0,89.0,3.49
15,3.383729739277709,0.6644747067223515,-0.9239839910159994,72.0,105.0,3.57
16,2.349140428252456,0.4689782191826959,0.6418712318542514,63.0,75.0,2.48
17,2.519883676696574,0.5030650977829502,-0.044852684543818536,91.0,91.0,2.57
18,2.2359048106792025,0.44637206178193867,0.5263854671646438,13.0,77.0,2.34
19,2.507020537619766,0.5004971235636191,-0.13398004798193625,80.0,93.0,2.56
20,2.233305222392375,0.44585308459747475,0.4426768692735842,14.0,79.0,2.32
21,2.5399846621558275,0.5070780227878257,-0.22660493114391142,63.0,95.0,2.6
22,2.4020670617323967,0.4795443982064091,0.3879574732997727,53.0,81.0,2.48
23,3.4261541068417545,0.6839913154393374,-0.4289800887861187,73.0,97.0,3.52
24,2.433348087245564,0.4857892865336203,0.3046733585128687,46.0,83.0,2.5
25,3.3996997526938353,0.6787100152034257,-0.5490849722912101,78.0,99.0,3.51
26,3.419210122132845,0.6826050306759192,0.3050450996168035,100.0,85.0,3.5
27,3.330705202361042,0.6649360658220961,-0.660199124002845,53.0,101.0,3.46
28,3.4275671412770237,0.6842734111221355,0.1831758468503039,96.0,87.0,3.5
29,3.3538572160188034,0.6695580926729079,-0.7895782007469662,89.0,103.0,3.51
30,3.421943202984842,0.6831506580787924,0.060908898466119764,99.0,89.0,3.49
31,3.381625535831157,0.6751017106783163,-0.9239839910159994,68.0,105.0,3.57
32,2.3476554996141012,0.4763559350418246,0.6418712318542514,65.0,75.0,2.48
33,2.5182908185635102,0.5109790502828243,-0.044852684543818536,93.0,91.0,2.57
34,2.6928486826327425,0.5463980777215908,0.634361973249699,12.0,77.0,2.82
35,2.525009527748739,0.5123423239815121,-0.13502676710679512,95.0,93.0,2.58
36,2.3280958216923007,0.4723871378025841,0.4617577688112387,7.0,79.0,2.42
37,2.5579050909340464,0.5190170668313213,-0.22834804599886457,87.0,95.0,2.62
38,2.419907940862898,0.49101646731147947,0.3910861626005773,137.0,81.0,2.5
39,3.375352182313388,0.6848828736437916,-0.4228866216158614,68.0,97.0,3.47
40,2.4220826899021137,0.4914577393005882,0.3034546650788173,27.0,83.0,2.49
41,3.397550748971508,0.689387120105317,-0.5490849722912101,78.0,99.0,3.51
42,3.4170487855989173,0.6933434098891698,0.3050450996168035,99.0,85.0,3.5
43,3.3478402725162013,0.6793005122119805,-0.6640153039103759,110.0,101.0,3.48
44,3.425400522139762,0.6950380364090281,0.1831758468503039,95.0,87.0,3.5
45,3.351737190085435,0.6800912243981502,-0.7895782007469662,85.0,103.0,3.51
46,3.4099813418680998,0.6919093754802447,0.06073437440174692,97.0,89.0,3.48
47,3.3889543099268074,0.6876428417136017,-0.9265721814670247,72.0,105.0,3.58
