,X,Y,Z,ref,phjj,r
0,0.7801545091425023,1.3452959400962465,0.4166986626150584,65.0,75.0,1.61
1,0.6370133582002931,1.098463797275056,-0.022164556175350018,71.0,91.0,1.27
2,0.8896235882488783,1.5340640699501018,0.40941091890583414,50.0,77.0,1.82
3,2.6852218029415234,4.630387887811738,-0.280520725462179,56.0,93.0,5.36
4,0.7731383172357275,1.3331972412147968,0.2995701227411755,53.0,79.0,1.57
5,2.6736772264187683,4.610480456983372,-0.46628322369997155,47.0,95.0,5.35
6,0.7630475754594312,1.3157967983728631,0.24090907616195564,57.0,81.0,1.54
7,2.7236356181923194,4.696628547956489,-0.6666253084261561,86.0,97.0,5.47
8,0.7568420730625823,1.3050960498891888,0.1852414019758242,64.0,83.0,1.52
9,3.042280593065524,5.246098923382713,-0.9605076153470171,78.0,99.0,6.14
10,0.6246909407520487,1.0772150600428438,0.10894467843457267,75.0,85.0,1.25
11,2.7675397088310754,4.772336621418572,-1.0723465540161818,74.0,101.0,5.62
12,0.6612859663960468,1.1403194052073682,0.06908346224068604,97.0,87.0,1.32
13,2.3462600129640747,4.045883261406861,-1.079765060850552,77.0,103.0,4.8
14,0.6370133582002931,1.098463797275056,0.02216455617535017,67.0,89.0,1.27
15,2.0303399958429096,3.5011117944119707,-1.0844517989795626,66.0,105.0,4.19
16,0.7614660776824133,1.3226270530813655,0.40893409126198277,65.0,75.0,1.58
17,0.628570638686157,1.0917945734749896,-0.021990032110977182,71.0,91.0,1.26
18,0.9820305490855702,1.705736091522441,0.4544011297746071,66.0,77.0,2.02
19,2.6656792053169776,4.630146417709685,-0.27999736589974955,55.0,93.0,5.35
20,0.7248664307985859,1.259055366146725,0.28239731315728644,47.0,79.0,1.48
21,2.6492389455709904,4.601590539861642,-0.4645401088450184,47.0,95.0,5.33
22,2.9863605990004847,5.187153353588633,0.9479928581437993,102.0,81.0,6.06
23,2.713819533554441,4.713763669137189,-0.6678440018602076,73.0,97.0,5.48
24,0.7180726867981639,1.247254985446884,0.17671054793746385,59.0,83.0,1.45
25,3.0208565135103913,5.247070966583882,-0.9589432706966149,76.0,99.0,6.13
26,0.6163332631347145,1.0705388873224084,0.1080731210070961,72.0,85.0,1.24
27,2.747635592418965,4.772500408164276,-1.0704384640624165,74.0,101.0,5.61
28,0.6676654458177105,1.1597002242487813,0.07013018136554491,93.0,87.0,1.34
29,2.333537938421157,4.053234276885009,-1.079765060850552,78.0,103.0,4.8
30,0.628570638686157,1.0917945734749896,0.021990032110977335,58.0,89.0,1.26
31,2.0145115219699288,3.4991019505570304,-1.0818636085285371,67.0,105.0,4.18
32,0.7525140880392742,1.3166265819117244,0.40634590081095756,66.0,75.0,1.57
33,0.6300989779227392,1.1024445611776899,-0.022164556175350018,71.0,91.0,1.27
34,0.8557923570953224,1.4973260751628426,0.3981633661886409,45.0,77.0,1.77
35,2.6461646761224946,4.629827943522663,-0.2794740063373201,48.0,93.0,5.34
36,0.6478424798143128,1.1334892507296381,0.25377596385080475,39.0,79.0,1.33
37,2.6298262903557243,4.601241697300871,-0.4636685514175418,58.0,95.0,5.32
38,0.0,0.0,0.0,50.0,81.0,0.0
39,2.708847796070569,4.739500656994159,-0.6702813887283106,83.0,97.0,5.5
40,0.6895248935452356,1.2064183490530584,0.17061708076720647,53.0,83.0,1.4
41,3.0043574737071395,5.256535358367309,-0.9589432706966149,77.0,99.0,6.13
42,0.6129670300829133,1.072469869295692,0.1080731210070961,75.0,85.0,1.24
43,2.7374998019221337,4.789631270000426,-1.0723465540161818,77.0,101.0,5.62
44,0.6590634867496101,1.153121940989727,0.06960682180311548,79.0,87.0,1.33
45,2.315957847732539,4.052085819225997,-1.0775155503071134,80.0,103.0,4.79
46,0.6102533408228104,1.0677218978335108,0.021466459917858827,52.0,89.0,1.23
47,2.008301929225834,3.513799603955494,-1.0844517989795626,68.0,105.0,4.19
48,0.7388406492091101,1.3021818273084282,0.40116951990890715,64.0,75.0,1.55
49,0.6266324424742019,1.1044186319002256,-0.022164556175350018,69.0,91.0,1.27
50,0.6395152110659843,1.1271240788238568,0.29918490227734035,38.0,77.0,1.33
51,2.6266785060420785,4.629432639380384,-0.2789506467748907,61.0,93.0,5.33
52,0.6200573374527287,1.092830230151118,0.2442355140819775,43.0,79.0,1.28
53,2.61044202268636,4.600816382833258,-0.4627969939900652,55.0,95.0,5.31
54,0.6336341626005041,1.1167589284420174,0.20336480455230022,50.0,81.0,1.3
55,2.703741035672895,4.7652527594009655,-0.6727187755964134,75.0,97.0,5.52
56,0.6318525246409483,1.1136188513817473,0.15721145299264028,56.0,83.0,1.29
57,2.9780805642223696,5.248766963677482,-0.9558145813958103,76.0,99.0,6.11
58,0.6095947472939899,1.074390266424339,0.1080731210070961,77.0,85.0,1.24
59,2.722439247253387,4.798207729257252,-1.0723465540161818,78.0,101.0,5.62
60,0.6505094986820907,1.1465011414600572,0.06908346224068604,75.0,87.0,1.32
61,2.298408051801056,4.050866990058673,-1.0752660397636749,75.0,103.0,4.78
62,0.6068959875931247,1.0696337931002184,0.021466459917858827,46.0,89.0,1.23
63,1.9924863959316648,3.511690347193052,-1.0818636085285371,66.0,105.0,4.18
64,0.7110445984322281,1.2624160004918528,0.3882285676537811,60.0,75.0,1.5
65,0.6231597224164395,1.1063818024567362,-0.022164556175350018,72.0,91.0,1.27
66,0.6216258835882522,1.1036585658508347,0.2924363706470244,41.0,77.0,1.3
67,2.60722098494219,4.6289606804781345,-0.27842728721246124,61.0,93.0,5.32
68,0.6118037038211073,1.0862198891136916,0.24232742412821204,55.0,79.0,1.27
69,2.5910864311857873,4.600314771532636,-0.4619254365625886,56.0,95.0,5.3
70,0.6301226398694785,1.118744034617984,0.20336480455230022,71.0,81.0,1.3
71,2.6984991088598758,4.791019381694114,-0.6751561624645164,73.0,97.0,5.54
72,0.6234799385091409,1.1069503264564016,0.1559927595585888,76.0,83.0,1.28
73,2.956729310156783,5.2494912393613085,-0.9542502367454079,77.0,99.0,6.1
74,0.6062164480510145,1.0763000597548054,0.1080731210070961,72.0,85.0,1.24
75,2.6977171192111813,4.78963100711549,-1.068530374108651,79.0,101.0,5.6
76,0.6518052462355475,1.1572401701195336,0.06960682180311548,76.0,87.0,1.33
77,2.285670556578343,4.058067649820761,-1.0752660397636749,77.0,103.0,4.78
78,0.5986258750772095,1.062823463777337,0.021291935853485988,45.0,89.0,1.22
79,1.9861845782873573,3.5263486947072424,-1.0844517989795626,66.0,105.0,4.19
80,0.650509091320622,1.1634720931731715,0.3571702822414786,63.0,75.0,1.38
81,0.6196808520237962,1.1083340534715207,-0.022164556175350018,69.0,91.0,1.27
82,0.6324207047289325,1.131119996498806,0.29918490227734035,67.0,77.0,1.33
83,2.582918969849332,4.619695835835933,-0.27738056808760236,60.0,93.0,5.3
84,0.6179691468888013,1.105272572574667,0.24614360403574295,74.0,79.0,1.29
85,2.576621353379928,4.6084321946148945,-0.4619254365625886,58.0,95.0,5.3
86,0.6266048980823878,1.1207180992419838,0.20336480455230022,81.0,81.0,1.3
87,2.7318718295639455,4.8861064022501,-0.6873430968050311,80.0,97.0,5.64
88,0.6248430248470725,1.1175668898763524,0.15721145299264028,83.0,83.0,1.29
89,2.935402945632109,5.250133249525909,-0.9526858920950056,76.0,99.0,6.09
90,0.6028321656964359,1.0781992304382018,0.1080731210070961,74.0,85.0,1.24
91,2.6826567616878196,4.798082485595454,-1.068530374108651,79.0,101.0,5.6
92,0.6481664584716248,1.1592821625776966,0.06960682180311548,78.0,87.0,1.33
93,2.2681554598172986,4.056723596465642,-1.073016529220236,75.0,103.0,4.77
94,0.5952839680858515,1.064698854515949,0.021291935853485988,47.0,89.0,1.22
95,1.9798102779323277,3.541002022700957,-1.0870399894305875,66.0,105.0,4.2
96,0.6187267869596802,1.1148356358116445,0.3416411395353274,69.0,75.0,1.32
97,0.6113439296814659,1.101533039962661,-0.021990032110977182,70.0,91.0,1.26
98,0.6241357701454047,1.124581661579468,0.2969353917339017,75.0,77.0,1.32
99,2.573239069652448,4.636519179018985,-0.2779039276500318,78.0,93.0,5.31
100,0.614493786853317,1.1072085224161552,0.24614360403574295,80.0,79.0,1.29
101,2.5669650545037253,4.625214519491009,-0.4627969939900652,83.0,95.0,5.31
102,0.6230809719579237,1.1226811028307968,0.20336480455230022,85.0,81.0,1.3
103,2.798388784442483,5.042198924475223,-0.7080608851839062,85.0,97.0,5.81
104,0.6261455111489205,1.12820285745573,0.15843014642669173,85.0,83.0,1.3
105,2.9141017765416737,5.250693157854804,-0.9511215474446033,77.0,99.0,6.08
106,0.5994419336317551,1.0800877597304805,0.1080731210070961,74.0,85.0,1.24
107,2.6628064096977067,4.797903597136672,-1.0666222841548854,77.0,101.0,5.59
108,0.6396752489531509,1.1525810388521773,0.06908346224068604,76.0,87.0,1.32
109,2.2553997148436213,4.063829186162168,-1.073016529220236,73.0,103.0,4.77
110,0.5967881218319072,1.075306062820693,0.021466459917858827,53.0,89.0,1.23
111,1.9639888161826216,3.5387585712505993,-1.0844517989795626,69.0,105.0,4.19
112,0.6152213799856031,1.1167739186539114,0.3416411395353274,80.0,75.0,1.32
113,0.6030559031834802,1.094690669204879,-0.021815508046604346,69.0,91.0,1.25
114,0.6253012315053355,1.1350712594930812,0.29918490227734035,77.0,77.0,1.33
115,2.558660340606222,4.644580354392153,-0.2779039276500318,66.0,93.0,5.31
116,0.6062758320741584,1.100535610102599,0.2442355140819775,83.0,79.0,1.28
117,2.5428082292967384,4.615804981750773,-0.4610538791351121,67.0,95.0,5.29
118,0.6195508962758144,1.1246330260103694,0.20336480455230022,83.0,81.0,1.3
119,2.840005057294912,5.15528829135682,-0.7226852063925239,83.0,97.0,5.93
